Cust_ID,Inv_No,Photo_Type,Inv_Date,Amount
14440,118530,Passport.,2013-09-30,233.24
5284,118531,SelfTaken,2013-09-30,100.77
12060,118532,Wedding.,2013-09-30,364.76
16357,118533,SelfTaken.,2013-09-30,249.63
3824,118534,Wedding,2013-09-30,881.64
14200,118535,Engagement,2013-09-30,773.48
7965,118536,,2013-09-30,158.55
14679,118537,Official.,2013-09-30,29.79000000000002
5314,118538,Passport,2013-09-30,1457.69
5133,118539,Wedding,2013-09-30,1399.78
8657,118540,,2013-09-30,173.31
9816,118541,School.,2013-09-30,342.01
2571,118542,Passport,2013-09-30,547.6099999999999
4281,118543,School.,2013-09-30,95.13
3982,118544,School.,2013-09-30,893.4000000000001
5298,118545,Wedding,2013-09-30,1709.56
11524,118546,,2013-09-30,400.82
2762,118547,Wedding,2013-09-30,493.31
14956,118548,School,2013-09-30,78.65999999999997
5006,118549,Official,2013-09-30,514.73
3195,118550,SelfTaken,2013-09-30,238.47000000000003
15618,118551,School.,2013-09-30,759.5799999999999
5001,118552,Engagement,2013-09-30,1925.5200000000002
11887,118553,SelfTaken,2013-09-30,597.8000000000001
3143,118554,Wedding.,2013-09-30,656.78
6365,118555,SelfTaken.,2013-09-30,748.6500000000001
15248,118556,SelfTaken,2013-09-30,1130.67
13093,118557,Official.,2013-09-30,443.45000000000005
9728,118558,Wedding,2013-09-30,2417.83
7401,118559,Passport.,2013-09-30,28.58000000000004
8836,118560,Wedding.,2013-09-30,795.24
16263,118561,SelfTaken,2013-09-30,862.53
10931,118562,Official,2013-09-30,560.35
10296,118563,SelfTaken,2013-09-30,1105.38
10219,118564,,2013-09-30,1294.89
14452,118565,SelfTaken.,2013-09-30,189.45999999999998
4440,118566,Wedding.,2013-09-30,778.29
8486,118567,Passport.,2013-09-30,56.74000000000001
3665,118568,Engagement.,2013-09-30,536.28
9814,118569,School,2013-09-30,282.40999999999997
8077,118570,Official,2013-09-30,429.16999999999996
16972,118571,School,2013-09-30,447.63
3629,118572,Official.,2013-09-30,357.78
9063,118573,School,2013-09-30,407.99
5408,118574,Engagement.,2013-09-30,489.66
15715,118575,Passport.,2013-09-30,145.81
15563,118576,Passport.,2013-09-30,191.91
11384,118577,Official.,2013-09-30,255.54999999999995
12571,118578,School.,2013-09-30,318.69000000000005
6864,118579,SelfTaken,2013-09-30,955.8700000000001
10512,118580,Passport.,2013-09-30,42.17
3277,118581,Engagement,2013-09-30,449.97
8867,118582,School.,2013-09-30,280.65
5674,118583,Official.,2013-09-30,309.77
6955,118584,Passport.,2013-09-30,134.96
8804,118585,Engagement.,2013-09-30,909.81
7689,118586,Official,2013-09-30,297.83000000000004
7877,118587,SelfTaken,2013-09-30,593.63
15428,118588,,2013-09-30,566.44
11500,118589,Official,2013-09-30,203.33999999999997
7394,118590,Wedding,2013-09-30,779.62
5044,118591,Engagement.,2013-09-30,652.82
9718,118592,School,2013-09-30,354.39
7185,118593,School,2013-09-30,1005.96
6238,118594,SelfTaken.,2013-09-30,877.2
3219,118595,Engagement,2013-09-30,409.12
7607,118596,SelfTaken,2013-09-30,442.06999999999994
4941,118597,Official,2013-09-30,1003.0699999999999
11692,118598,Wedding,2013-09-30,828.4599999999999
3421,118599,Official,2013-09-30,423.82000000000005
15325,118600,Wedding,2013-09-30,1403.28
15792,118601,Passport.,2013-09-30,126.97
5722,118602,SelfTaken,2013-09-30,1070.83
7515,118603,Official,2013-09-30,43.54
13389,118604,Wedding.,2013-09-30,1130.08
4435,118605,School.,2013-09-30,236.65999999999997
5265,118606,Engagement.,2013-09-30,677.06
4455,118607,Engagement.,2013-09-30,338.09
10123,118608,Official.,2013-09-30,38.730000000000004
4297,118609,Official.,2013-09-30,1364.98
3200,118610,SelfTaken.,2013-09-30,812.6599999999999
5850,118611,SelfTaken,2013-09-30,697.8599999999999
6816,118612,Passport,2013-09-30,301.84999999999997
10866,118613,School.,2013-09-30,762.24
3430,118614,School,2013-09-30,169.02999999999997
7688,118615,Wedding.,2013-09-30,502.07
8739,118616,Official.,2013-09-30,297.93000000000006
3117,118617,Official.,2013-09-30,24.24000000000001
3820,118618,School.,2013-09-30,852.0300000000002
16940,118619,School.,2013-09-30,1480.76
8738,118620,SelfTaken.,2013-09-30,293.90999999999997
8421,118621,,2013-09-30,1354.01
7429,118622,Engagement,2013-09-30,1596.62
3735,118623,Wedding.,2013-09-30,1412.8899999999999
15652,118624,Passport,2013-09-30,519.01
10003,118625,Engagement,2013-09-30,2189.75
14275,118626,,2013-09-30,818.6999999999999
9554,118627,SelfTaken,2013-09-30,1026.75
8636,118628,Engagement,2013-09-30,733.11
14362,118629,Official,2013-09-30,488.42999999999995
10209,118630,School,2013-09-30,44.170000000000016
15561,118631,School,2013-09-30,112.98000000000002
2761,118632,Passport.,2013-09-30,917.8399999999999
12457,118633,Wedding.,2013-09-30,545.6800000000001
11565,118634,Passport.,2013-09-30,474.7700000000001
14088,118635,School,2013-09-30,144.10000000000002
9826,118636,Wedding,2013-09-30,540.1700000000001
7459,118637,School,2013-09-30,28.67
9681,118638,Official,2013-09-30,1099.94
16030,118639,Engagement.,2013-09-30,412.46
12965,118640,Wedding.,2013-09-30,2049.9
8798,118641,Official,2013-09-30,969.75
6850,118642,Passport.,2013-09-30,29.069999999999993
9364,118643,,2013-09-30,727.66
9580,118644,Wedding,2013-09-30,375.27
9449,118645,Official,2013-09-30,1066.47
7985,118646,School,2013-09-30,1623.54
12576,118647,Wedding,2013-09-30,384.71999999999997
15290,118648,Official.,2013-09-30,248.98
5411,118649,SelfTaken,2013-09-30,95.96000000000004
3322,118650,,2013-09-30,235.15
7574,118651,SelfTaken,2013-09-30,931.27
10535,118652,Official.,2013-09-30,580.73
13161,118653,Passport.,2013-09-30,717.61
5203,118654,Engagement,2013-09-30,2076.25
10499,118655,Engagement,2013-09-30,1181.09
10152,118656,School.,2013-09-30,226.31000000000006
5254,118657,SelfTaken,2013-09-30,52.81
7293,118658,Wedding.,2013-09-30,1441.4
16576,118659,School.,2013-09-30,865.9200000000001
5402,118660,Engagement,2013-09-30,1496.87
15406,118661,School.,2013-09-30,120.07000000000001
11167,118662,Wedding,2013-09-30,578.24
8191,118663,Official.,2013-09-30,625.31
6613,118664,Official.,2013-09-30,238.95999999999998
5930,118665,Wedding.,2013-09-30,453.13
16191,118666,,2013-09-30,326.75
6328,118667,Wedding,2013-09-30,705.4200000000001
15962,118668,Engagement.,2013-09-30,1240.39
5951,118669,Engagement,2013-09-30,893.6800000000001
10171,118670,SelfTaken,2013-09-30,76.70000000000005
3485,118671,Wedding.,2013-09-30,520.81
3719,118672,Passport,2013-09-30,709.5
9878,118673,Wedding,2013-09-30,392.98
11123,118674,SelfTaken,2013-09-30,140.36
12121,118675,School,2013-09-30,294.46999999999997
9908,118676,Engagement,2013-10-01,2235.1800000000003
8258,118677,SelfTaken,2013-10-01,1166.11
9574,118678,School.,2013-10-01,1253.86
7686,118679,Official.,2013-10-01,30.240000000000002
6177,118680,,2013-10-01,1277.31
11692,118681,Official,2013-10-01,648.45
10352,118682,School,2013-10-01,27.63
9905,118683,Wedding,2013-10-01,1411.9299999999998
14085,118684,,2013-10-01,1688.23
11993,118685,Passport,2013-10-01,134.64
12481,118686,Engagement.,2013-10-01,1789.66
13967,118687,Official,2013-10-01,138.21000000000004
15157,118688,SelfTaken,2013-10-01,80.20999999999998
5107,118689,Passport,2013-10-01,1010.9200000000001
5154,118690,Wedding.,2013-10-01,798.0500000000001
5483,118691,Passport,2013-10-01,166.4
7318,118692,Official.,2013-10-01,472.44000000000005
8160,118693,SelfTaken,2013-10-01,335.1
11185,118694,Passport.,2013-10-01,285.25
2987,118695,Passport,2013-10-01,568.64
5529,118696,Wedding,2013-10-01,461.37
4702,118697,Passport.,2013-10-01,322.43999999999994
9578,118698,Wedding.,2013-10-01,332.31
6381,118699,School,2013-10-01,213.69
16450,118700,SelfTaken.,2013-10-01,1590.55
14087,118701,,2013-10-01,1239.6299999999999
15151,118702,School,2013-10-01,1616.22
8875,118703,Engagement.,2013-10-01,984.25
8477,118704,Engagement,2013-10-01,1261.1000000000001
3231,118705,Official,2013-10-01,512.59
6187,118706,,2013-10-01,1535.08
14082,118707,Passport,2013-10-01,141.74
5137,118708,Engagement.,2013-10-01,681.37
6440,118709,Engagement.,2013-10-01,1226.6699999999998
10257,118710,Engagement.,2013-10-01,409.05
9840,118711,Engagement,2013-10-01,634.18
2857,118712,SelfTaken,2013-10-01,236.59000000000003
14392,118713,Engagement,2013-10-01,527.79
12170,118714,Passport.,2013-10-01,974.0
4057,118715,SelfTaken,2013-10-01,78.55
10278,118716,Passport.,2013-10-01,886.53
9344,118717,SelfTaken,2013-10-01,90.13
3454,118718,School.,2013-10-01,1007.4000000000001
6733,118719,Passport,2013-10-01,1155.98
5535,118720,SelfTaken.,2013-10-01,151.76999999999998
13777,118721,Passport.,2013-10-01,290.84000000000003
16153,118722,Official,2013-10-01,398.5799999999999
11071,118723,Official.,2013-10-01,73.86000000000001
10481,118724,School.,2013-10-01,669.3399999999999
7923,118725,School.,2013-10-01,1356.86
11988,118726,SelfTaken.,2013-10-01,1930.1799999999998
3649,118727,SelfTaken.,2013-10-01,890.53
10574,118728,Official,2013-10-01,1238.29
9716,118729,Wedding,2013-10-01,745.12
9755,118730,Wedding.,2013-10-01,907.1099999999999
15987,118731,Engagement.,2013-10-01,808.98
11327,118732,Passport,2013-10-01,878.6099999999999
2801,118733,Passport.,2013-10-01,78.13999999999999
16822,118734,Wedding,2013-10-01,570.55
7968,118735,Official.,2013-10-01,1881.63
4448,118736,Wedding,2013-10-01,1417.56
13603,118737,SelfTaken,2013-10-01,847.3200000000002
7215,118738,Official.,2013-10-01,243.44999999999993
14527,118739,Official.,2013-10-01,402.55999999999995
8792,118740,Passport,2013-10-01,142.64
5900,118741,SelfTaken,2013-10-01,1216.44
14215,118742,Passport.,2013-10-01,20.620000000000005
15995,118743,School.,2013-10-01,392.20000000000005
12535,118744,Wedding.,2013-10-01,1705.6
13465,118745,Passport,2013-10-01,834.04
14285,118746,Wedding,2013-10-01,856.73
16938,118747,SelfTaken.,2013-10-01,322.22
12916,118748,Wedding.,2013-10-01,512.59
10368,118749,Passport.,2013-10-01,60.78000000000003
3364,118750,SelfTaken.,2013-10-01,320.8599999999999
3498,118751,Passport.,2013-10-01,124.30000000000001
9417,118752,Wedding,2013-10-01,1685.3500000000001
11993,118753,Wedding,2013-10-01,1852.5800000000002
8143,118754,School,2013-10-01,1403.22
10189,118755,School,2013-10-01,586.5
14172,118756,Official.,2013-10-01,473.90999999999997
5471,118757,Wedding,2013-10-01,881.91
4073,118758,Passport.,2013-10-01,139.19
3198,118759,Passport.,2013-10-01,250.42000000000002
6593,118760,Wedding.,2013-10-01,1001.4300000000001
12227,118761,Official,2013-10-01,755.46
4350,118762,SelfTaken.,2013-10-01,171.0
6260,118763,Engagement.,2013-10-01,588.14
15690,118764,Official,2013-10-01,1481.07
5664,118765,SelfTaken.,2013-10-01,198.01999999999998
15544,118766,Engagement,2013-10-01,1033.6599999999999
6140,118767,Passport.,2013-10-01,1159.56
5436,118768,Passport,2013-10-01,161.25
8498,118769,Official.,2013-10-01,316.06000000000006
8350,118770,Official.,2013-10-01,60.529999999999994
12924,118771,SelfTaken,2013-10-01,265.4599999999999
8777,118772,SelfTaken.,2013-10-01,124.67999999999999
10764,118773,,2013-10-01,215.19
16938,118774,School,2013-10-01,686.3199999999999
12150,118775,SelfTaken,2013-10-01,128.06
9219,118776,SelfTaken.,2013-10-01,546.38
6003,118777,School,2013-10-01,203.88
16468,118778,SelfTaken.,2013-10-01,205.1
8265,118779,School,2013-10-01,204.70000000000002
11448,118780,Wedding,2013-10-01,354.6
12284,118781,SelfTaken,2013-10-01,903.29
16483,118782,SelfTaken,2013-10-01,176.22
16713,118783,School,2013-10-01,218.70999999999998
16001,118784,Engagement.,2013-10-01,1525.22
10330,118785,Engagement,2013-10-01,663.47
7587,118786,Official.,2013-10-01,1136.94
12178,118787,Official,2013-10-01,252.21
6955,118788,SelfTaken,2013-10-01,382.65
3559,118789,Wedding,2013-10-01,2434.5699999999997
7618,118790,Official,2013-10-01,1238.54
16067,118791,Wedding.,2013-10-01,462.53999999999996
11034,118792,SelfTaken,2013-10-01,806.0799999999999
6580,118793,School.,2013-10-01,293.15
5641,118794,Passport,2013-10-01,974.1599999999999
9346,118795,Passport,2013-10-01,237.5999999999999
7844,118796,Engagement.,2013-10-01,522.75
6058,118797,SelfTaken,2013-10-01,288.03999999999996
12945,118798,Engagement,2013-10-01,1022.8999999999999
15859,118799,Passport,2013-10-01,1888.5099999999998
9288,118800,Engagement,2013-10-01,860.7
13260,118801,Engagement,2013-10-01,1017.25
3788,118802,Official.,2013-10-01,1588.23
15049,118803,School,2013-10-01,1632.54
6003,118804,School,2013-10-01,1016.51
16715,118805,Engagement,2013-10-01,1358.82
14085,118806,School,2013-10-01,998.7
2834,118807,Wedding.,2013-10-01,462.59999999999997
14889,118808,SelfTaken,2013-10-01,222.49
16828,118809,SelfTaken.,2013-10-01,818.4300000000001
2581,118810,Engagement.,2013-10-01,534.0400000000001
4147,118811,SelfTaken.,2013-10-01,601.42
4091,118812,Wedding.,2013-10-01,391.90000000000003
5026,118813,Engagement.,2013-10-01,606.68
14196,118814,,2013-10-01,1095.8000000000002
11629,118815,Passport.,2013-10-01,575.24
7650,118816,,2013-10-01,569.65
11320,118817,Passport.,2013-10-01,143.20999999999998
10127,118818,Passport,2013-10-01,162.35999999999996
6743,118819,,2013-10-01,1619.48
3282,118820,Official.,2013-10-01,2094.29
11818,118821,Wedding,2013-10-01,641.9200000000001
11849,118822,Wedding.,2013-10-01,1164.8100000000002
13141,118823,Wedding.,2013-10-01,517.92
6746,118824,SelfTaken,2013-10-01,310.26
12789,118825,Official,2013-10-01,971.8100000000002
5893,118826,Official.,2013-10-01,499.61
4126,118827,Official,2013-10-01,146.92000000000002
2936,118828,Passport,2013-10-01,28.7
3398,118829,School,2013-10-01,262.11
4968,118830,Engagement.,2013-10-01,724.1800000000001
8997,118831,Wedding.,2013-10-01,671.5300000000001
15710,118832,School,2013-10-01,1035.01
4033,118833,Official,2013-10-01,348.13
12479,118834,Engagement,2013-10-01,940.39
3140,118835,SelfTaken,2013-10-01,65.5
14590,118836,Wedding,2013-10-01,791.83
16880,118837,Official,2013-10-01,521.5799999999999
13518,118838,Official.,2013-10-01,807.49
13323,118839,SelfTaken.,2013-10-01,101.32000000000001
9402,118840,School,2013-10-01,283.43
12326,118841,Official.,2013-10-01,959.8599999999999
3790,118842,SelfTaken,2013-10-01,197.54999999999995
15950,118843,Passport,2013-10-01,12.75
5606,118844,Passport.,2013-10-01,56.52999999999997
5390,118845,Wedding,2013-10-01,1543.99
3560,118846,Official,2013-10-01,712.74
11040,118847,Passport,2013-10-01,1308.27
7149,118848,SelfTaken.,2013-10-01,411.1500000000001
8181,118849,School,2013-10-01,33.85999999999996
3493,118850,SelfTaken,2013-10-01,323.55999999999995
14477,118851,Official,2013-10-01,197.82999999999998
4937,118852,Passport.,2013-10-01,221.74
4625,118853,Engagement,2013-10-01,370.03
9824,118854,SelfTaken,2013-10-01,724.9699999999999
12620,118855,Engagement,2013-10-01,1222.66
14964,118856,Wedding.,2013-10-01,1546.29
14169,118857,SelfTaken.,2013-10-01,505.03999999999996
4472,118858,Official.,2013-10-01,1236.96
7805,118859,,2013-10-01,201.17
4314,118860,Passport.,2013-10-01,261.44
9059,118861,School.,2013-10-01,47.389999999999986
15749,118862,,2013-10-01,614.3199999999999
16363,118863,Official.,2013-10-01,809.76
15102,118864,School,2013-10-01,1705.3600000000001
11667,118865,SelfTaken.,2013-10-01,525.02
4405,118866,Official.,2013-10-01,202.51
11763,118867,Passport.,2013-10-01,377.54999999999995
11403,118868,Engagement,2013-10-01,484.19
4247,118869,School,2013-10-01,68.18
3584,118870,Wedding,2013-10-01,1049.0
16613,118871,,2013-10-01,754.86
3633,118872,Official.,2013-10-01,1270.75
3622,118873,Passport.,2013-10-01,1115.88
9930,118874,Passport,2013-10-01,639.5
7285,118875,Wedding,2013-10-01,1259.93
15382,118876,Engagement.,2013-10-01,1197.97
11761,118877,Engagement,2013-10-01,972.0999999999999
12067,118878,Wedding.,2013-10-01,441.62
11892,118879,Wedding.,2013-10-01,1036.0700000000002
8330,118880,School.,2013-10-01,1139.4
6786,118881,Passport,2013-10-01,1358.46
13229,118882,Passport,2013-10-01,481.89
15854,118883,SelfTaken.,2013-10-01,295.52
5325,118884,School.,2013-10-01,350.66999999999996
12926,118885,SelfTaken.,2013-10-01,168.16000000000003
5981,118886,Official,2013-10-01,366.78999999999996
6920,118887,SelfTaken,2013-10-01,392.79999999999995
9803,118888,Engagement.,2013-10-01,610.37
4060,118889,Passport,2013-10-01,1565.51
6958,118890,Engagement.,2013-10-01,421.82
10175,118891,Passport.,2013-10-01,502.29999999999995
4397,118892,Wedding.,2013-10-01,1360.03
11650,118893,Official.,2013-10-01,169.01999999999998
5653,118894,Wedding,2013-10-01,388.75
4489,118895,Wedding,2013-10-01,716.28
14404,118896,School,2013-10-01,788.9200000000001
16397,118897,Wedding,2013-10-01,615.16
5127,118898,Engagement,2013-10-01,494.55
13621,118899,SelfTaken,2013-10-01,123.73
14229,118900,Engagement.,2013-10-01,556.15
16590,118901,Official.,2013-10-01,85.72
7967,118902,Engagement,2013-10-01,740.03
12797,118903,School,2013-10-01,65.22000000000003
13661,118904,Passport.,2013-10-01,288.59
2583,118905,SelfTaken,2013-10-01,132.21
10176,118906,SelfTaken.,2013-10-01,401.11
6494,118907,Wedding.,2013-10-01,1668.21
3318,118908,Passport,2013-10-01,1167.09
15069,118909,School.,2013-10-01,140.20999999999998
9927,118910,Passport.,2013-10-01,376.98
10484,118911,Wedding,2013-10-01,372.86
7859,118912,School,2013-10-01,643.3900000000001
4801,118913,Wedding,2013-10-01,669.91
16553,118914,,2013-10-01,1049.7099999999998
3773,118915,Wedding,2013-10-01,379.32
8590,118916,School.,2013-10-01,86.32000000000001
10451,118917,Wedding.,2013-10-01,1207.23
15260,118918,SelfTaken,2013-10-01,1086.75
12438,118919,Engagement,2013-10-01,1856.01
8998,118920,School,2013-10-01,122.01
13997,118921,Wedding.,2013-10-01,1599.8799999999999
9309,118922,Passport,2013-10-01,427.55000000000007
12027,118923,Wedding.,2013-10-01,566.74
10374,118924,SelfTaken,2013-10-01,725.83
5507,118925,School.,2013-10-01,828.1799999999998
12203,118926,Engagement.,2013-10-01,1034.88
4889,118927,Engagement,2013-10-01,1334.54
9864,118928,Engagement,2013-10-01,404.97999999999996
11360,118929,,2013-10-01,816.6999999999999
3731,118930,Passport.,2013-10-01,673.9100000000001
13722,118931,SelfTaken.,2013-10-01,214.73000000000002
15067,118932,Official,2013-10-01,84.71000000000001
10465,118933,,2013-10-01,839.51
7569,118934,Engagement.,2013-10-01,478.78000000000003
